text,label
TMZ hoes http://t.co/J0lWD4S9d5,offensive
"TRUST ME #Seattle&gt; WE GIVE #Thanksgiving it's DUE&gt; A huge, flightless bird? Dream come true for European bird eaters.......",neutral
TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,hateful
TURNT up with yo bitch in a house party,offensive
TV makes these hoes seem more attractive. *yawns*,offensive
TWITTER IS JUST LIKE REAL LIFE...filled with pussies.,offensive
"TWITTER NEWSFLASH : do NOT ever visit Easton, pburg area, theirs hoes with diseases and niggas so thirsty gatorade would be worth trillions",offensive
Taco Bell is super trash when you're sober,neutral
Tail light out not giving a fuck Rollin up on a bitch wit da head lights off,offensive
"Take a bitch to Soho for some froyo, tell her she gon blow it, Romo",offensive
Take off you fucking hoser!,offensive
"Take that and shove it up your ass, @KeithOlbermann #Yankees #DerekJeter",offensive
Take yo bitch on a dinner date then I paint her face,offensive
Take yo hoe ass to sleep,offensive
Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.,neutral
Taking pics I'm the school bathroom is fucking stupid #retards,offensive
Talk about me behind my back &#128534;I hate that pussy shit.,offensive
Talk about pussy power &#128530;,offensive
"Talk alot of shit, but if I want ill put u on the spot so don't test me bitch!",offensive
Talked to Deigo last night my dawg good like that bitch Maegan,offensive
"Talkin brokanese, I took yo bitch and broke her knees",offensive
Talking Angela is a hoe,offensive
Talking shit like a hoe about huh so like a man ima murk you wen I see you,offensive
Tanning with my main bitch,offensive
"Tarantulas are dope but the spiders that are small n can kill you.. Fuck dat RT @BkRaised718: Spiders arent scary, sheesh y&#8217;all some pussies",offensive
Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;,neutral
Tarzan out dis hoe http://t.co/LGmSbs4s68,offensive
Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;,neutral
Taught ma lil niggah how to treat a girl,offensive
Taught me how to hate a bitch,offensive
Taylor Swift looks like the kinda bitch you would bring home and only get a dry handjob from,offensive
Tbt nigguh http://t.co/opuvGy5BJF,offensive
Teach me RT @IntellectsRUs: You really be fucking bitches brah?,offensive
"Teacher: ""WHY AM I HEARING TALKING!?"" ... Because you have ears bitch.",offensive
"Teacher: You had all weekend to do you homework! Me: Uhm, sorry bitch but I have a life..",offensive
Teairri Marie is crazy..The poor girl ain't do anything to her..bitter ass bird,offensive
Team john in this bitch &#128588;&#128588;,offensive
Technically all the niggas that touched her raped her an when she see she trendin on this bitch she callin the cops lmao,offensive
"Technology ain't doin nothing, but making these hoes look better",offensive
Teen gets all her holes penetrated and even fists her own&#160;twat http://t.co/8yE0RTk7xc,offensive
Tell a bitch GTFO my face fa no reason,offensive
Tell a hater I said fuck you tell your bitch I said fuck you,offensive
Tell a itty bitty bitch pipe down,offensive
Tell dem THOT bitches im NOT right !!,offensive
Tell me that that pussy is mineeeee,offensive
Tell that hating ass niggah to shut the fuck up,offensive
"Tell them hoes ""I'm all friended out""",offensive
"Tell them hoes come here , cause it look like they forgot bout me , but the fact that they aint seen me , that should say alot bout me",offensive
"Tell them lie speakin lips they should try pleadin 5ths, more often bitch and refer to me as your awesomeness.",offensive
"Tell them skinny hoes bounce, bring them thick bitches back",offensive
Tell these hoes I love them just to fuck em,offensive
"Tell your bae ""ho tre testicoli"" it means ""I love your eyes"" in Italian",offensive
Tellin me im disrespectful but i aint the one callin everybody a bitch for free,offensive
Temples playing with my life I might be I working bitch this semester cuz I'm not paying outta pocket,offensive
Tempted to finish every sentence I say today with yo or bitch. #BreakingBad,offensive
Terio got all the hoes &#128557;,offensive
Terrifying. #leprechaun http://t.co/447wgkSVVG,neutral
Text me instead of playing flappy birds #SoIKnowItsReal,neutral
Text me nig nogs 630.362.5206,offensive
Text me with plans nigs,offensive
"Text ya bitch like ""ya man suck, meet me at da birkin store tell em get his bands up"" &#128527;",offensive
Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,offensive
Texting this bitch like she main material fuck that shit ... She Finna get these youza hoe text,offensive
Tf I'm acting like a sad ass bitch for ? Old Anthony coming back fashoo &#128076;&#128076;&#128076;&#128588; .,offensive
Tf bitch do mine,offensive
Tf bitches get a couple RT and be fstow,offensive
Tf is a real twitter nigga/bitch y'all on this hoe tweekin,offensive
Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado,neutral
Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado,neutral
"Thank you Charlie, Happy Thursday @Charlie4927 @StacyDmomof5 @PattiSM74 @Kacado @cantUCIMblonde @RevkahJC",neutral
"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",neutral
Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,neutral
Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,neutral
Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,neutral
"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",neutral
"Thanks for scaring the absolute fuck out of me, flatfoot. Now I look like a pussy. Fucking jerk.",offensive
Thanks for that text... I found that hoe..,offensive
"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/",neutral
"Thanks to my nigga coco I smell good then a hoe haha finna pull allllllll the hoes, come smell a nigga &#128527;&#128526;",offensive
Thanksgiving break bitches!,offensive
Thanksgiving early hoe http://t.co/A29MLLX62B,offensive
Thanksgiving with some #fam #Shaylay ignore the chink eyes http://t.co/uyVc2QDG,offensive
Thas my bitch too,offensive
That 'Ouija' movie look like trash,neutral
That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young bitches might cry&#128514;&#128514;&#128514;,offensive
That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe,neutral
"That annoying moment when you have to keep removing your headphones because someone keeps talking to you.. Like move, bitch..",offensive
That ass got a niggah hypnotized,offensive
That ass so perfect we can't help it RT @miavenise: y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man,offensive
That ass so retarted it belongs on a short yellow bus.&#127825;&#128652;,offensive
That awkward moment when #IGotDrunkAnd you're still an ugly hoe,offensive
That awkward moment when a hoe says she's not a hoe.,offensive
That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back the fuck up.,offensive
That bad bitches get left because of wack pussy kinda overrated cause the sex can get better if everything about her is cool,offensive
That beach from Greece is so beautiful &#128525; why do i live in bitch ass Virginia while people get to live around such beauty year round &#128553;&#128532;,offensive
That bit Donovan got DVD's droppin and all @2realmacdatfee i see ya lha bitch,offensive
That bitch Amanda ran away from me &#128514;,offensive
That bitch a tha tha,offensive
That bitch better be happy about that 20$ tip.,offensive
"That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/UAf57JyiOi""",offensive
That bitch came flyin in !!! Lmao.,offensive
That bitch can't touch me,offensive
That bitch could sit on my face.,offensive
"That bitch crazzzy &#128514;&#128514;&#128514;&#128514; #1976 pussy, #fixit !!! #Scandal",offensive
That bitch cur my hair way to short,offensive
That bitch filthy http://t.co/PaAjZU0UM4,offensive
That bitch got 5 million boyfriends,offensive
That bitch got 631K followers but drive a honda &#128563;,offensive
That bitch hollerin abt fuck me nahh Fuck dat bitch!!!,offensive
That bitch is corn fed,offensive
That bitch is goin off off off!!!,offensive
That bitch is hella cranky today. Someone hand her a joint.,offensive
That bitch is lyinggggg,offensive
"That bitch just walked off all like &#128129;
Wtf &#128514;&#128514;",offensive
That bitch mouth made the honor roll,offensive
"That bitch on qualitest , she dont act right #WiseWordsFromWebb",offensive
That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;,offensive
"That bitch told me to control myself, I told her to go find yourself",offensive
"That bitch want my numba, she gotta.fuck my bruda @AyDontJudgeMe",offensive
"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,",offensive
"That bitch you met know what I mean she don't be the same bitch a million dollars later my nigga&#128080;&#9996;&#65039;
You feel me?&#128129;",offensive
That bitch.,offensive
That boy has always been a pussy never been a threat!,offensive
That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth,offensive
That crow has socks,neutral
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,offensive
That depression shit trash.,offensive
That dude RENT ain't no punk-bitch either.,offensive
"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots",neutral
That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,hateful
That fat bitch that's always on the phone just walked in &#128074;&#128074;&#9986;&#65039;&#9986;&#65039; @TibaBurger,offensive
That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.,neutral
That fucking slutty beaner,hateful
That hate shit dont mean nothing bitch im feeling myself http://t.co/idmcA55SiD,offensive
That ho went from darkskinned to mulatto RT @FunnyJulius: This fucked me up http://t.co/8tzvBBzXa1,offensive
That hoe ask what time it is it's 10:17,offensive
That hoe beefing over tunchi chillllll ouutttt,offensive
"That hoe out there, Fat Trel said it best.",offensive
That hoe said...my booty on fleek lmfaooo,offensive
That hoe was nipping,offensive
That ios8 gon get yall bitches fucced up . Trynna hide shit,offensive
"That last tweet was just song lyrics. I don't really like bad bitches, I like pretty chicks. Bad bitches cheat too easily and too often",offensive
That long hair doesn't cover up your redneck,neutral
"That makes you an annoying bitch. If you're out looking to be offended, you can't bitch when you're offended.",offensive
That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,neutral
That nig Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha,offensive
That nig was a G on that E60 I would have done the same thing,offensive
That nigga @WALEDAyDAy24 so trash,offensive
That nigga Tannehill trash lmao Dolphins trash,offensive
"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH",offensive
That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow,offensive
That nigga talkin like a hoe Tell that bitch nigga speak up,offensive
That niggah is me lol TMLT &#128514;&#128514;&#128514;,offensive
That nigguh will never play football again,offensive
That night cap nonsense is for the birds.!,neutral
That old lassie in greggs is a total bitch man,offensive
That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt,offensive
That other shit for the birds . Get over yo self,offensive
That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,hateful
That pussy best be shaved for the holidays!,offensive
That pussy came gift wrapped,offensive
That pussy can't be that hairy shit gotta stink lol,offensive
That pussy crying for help,offensive
That pussy fat whatchu feeding it?,offensive
That pussy sooo good &#128524;&#128149;,offensive
"That shacking up shit for the birds, yo",offensive
That shade of faggot clashes with your eye color.,hateful
That shit is for the crows in wal mart parking lots,offensive
That son of a bitch moment when you open the fridge and have no food,offensive
That stupid bitch karma best pay up,offensive
That vine started a coon frenzy bruh,offensive
That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,neutral
That was a bitch move I pulled...probably the most heartless thing I did,offensive
That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.,neutral
That was almost 10 years ago. I gave ALL them bitches away... or they were stolen...,offensive
That was deep.... like yo mommas pussy deep.,offensive
That was my faggot rant for the night.,hateful
That was not good times! Starting the mickey mouse club soon!,neutral
That was trash. I'm just gonna put my phone down. Goodnight,neutral
"That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked",offensive
That'd been a ghetto little meal,neutral
That's Ya BM tho RT @Tyga: That ain't my hoe.,offensive
"That's a deal breaker, yo pussy shouldn't smell like my sweaty hooping shorts",offensive
That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/lMyhrBKxZX,offensive
That's a mighty big bitch in the Saran Wrap dress lol.,offensive
That's all I'm saying you hoe ass niggas.,offensive
That's how I know the pussy is ready for me &#8220;@WhoIsAshanti: @VroomDET @TieMyDuragBoo white people gay.&#8221;,offensive
That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,offensive
That's how you let the beat build bitch.,offensive
That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.,neutral
That's most niggas RT @TheVoiceOfMiami: Fucking with the wrong bitches got me cold as ice...,offensive
That's my young ho I don't want nuthin old but her bank roll,offensive
"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard.",offensive
"That's not catfish stinking up my TL it's sore pussy, my bad.",offensive
"That's okay minivan, you can run that red light, I'm sure your nail appointment is more important than my life. #bitch",offensive
"That's real dedication. .. &#171;@arigold_88 This bitch got diarrhea and still here, shitting up the bathroom.&#187;",offensive
That's real pinchbach I told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to Austin,offensive
That's right I'm making brownies right now &#128526;&#128523;,neutral
That's still my pussy,offensive
That's the kind of bitch I hate fucking with,offensive
"That's what I tell my hoes when they ain't throwing the neck RT ""@shibermetimbers: Aint nobody got time for that""",offensive
That's why I don't stunt these hoes on Instagram. #teamrealbooty http://t.co/VchXqgMbDE,offensive
"That's why I keep you here
you ain't like them other hoes",offensive
That's why I tucked yo bitch u ignorant ass mother fucker,offensive
That's why i could always call SMURF For anything my niggah always there even when im beefing w my baby,offensive
That's yo bitch..... I was all up in her guts,offensive
"That's your bitch, why she acting like she need a man?",offensive
"That, and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches. Sooo there's that too.",offensive
Thats bad when your bestfriend says yu act like a hoe Cx,offensive
Thats bc she is crazy! LoL thats my nicca tho! RT @PACOS_way: Man I swear idt nobody mom is cooler than mine yo.,offensive
"Thats fucked up give him some pussy RT ""@xomaryjeanxo: Woke up with sex on my mind, I should just play with (cont) http://t.co/GYYeayZrjy",offensive
Thats my bitch when i feel like it.,offensive
Thats not ya bitch if she dont love giving you head,offensive
Thats some hoe shit doe,offensive
Thats the only thing a nigga ask forRT @IGiveEmNathan: Its some choosable bitches in here tonite,offensive
Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal,offensive
"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6",neutral
The #Yankees don't need Tanaka or Beltran or all these 'big name' players!!! #believe,neutral
The #midwest of the US is white trash.,hateful
The #south of the US is white trash.,hateful
The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul,neutral
"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",hateful
"The @Yankees are playing the @tigers tonight. In other words, I am not friends with @mtaraban.",neutral
The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,neutral
The Bucs has 2 great uniforms and ruined them both for that trash smh,neutral
The Conjuring wasn't trash. It just wasn't as good as Insidious.,neutral
"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",offensive
"The Devil Wears Charlie, by Revlon. #lesserfilms",neutral
The English killed all the leprechauns. Thank God. Annoying little bastards.,offensive
The Giants trash,neutral
The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.,neutral
The Internet will make you think these bitches are who they're actually not.,offensive
The Irish in #California are all white trash.,offensive
The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare,neutral
"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert",neutral
The Karate Kid is such a pussy,offensive
"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.",neutral
The Monday has been a bitch,offensive
"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn",neutral
The Perfect Gift for the Jihadi on Your Shopping List http://t.co/YbcsutdGMw http://t.co/nNwums32b4,neutral
The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u,neutral
The Pirates have made the playoffs and the Yankees are out...hell has frozen over,neutral
The Redskins trash as fuck for not getting that,offensive
The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...,neutral
The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.,neutral
The Saints are pure trash lol smh,neutral
The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,hateful
The Steelers new uniforms look like homosexual bumblebees. #wtf?,offensive
The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!,offensive
"The Walking Dead is trash people...

That is all. &#128514;",neutral
The Wayans bros is the most retarded show ever.,neutral
"The X's and O's, exes and hoes, I exit and ghost &#128123;",offensive
The Yankees still suck! @nikaaaa3,neutral
The bad bitches still awake?,offensive
The baddest bitch in the world followed me on IG today and started liking all my pics. I aint even all that attractive so I know she catfish,offensive
The baddest bitch is back on chestnut! @ryancommakerry #welcomehome,offensive
"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97",neutral
The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,offensive
The bengals have been trash for like 5 weeks it seems,neutral
The big homie Drizzy threatening these hoes... &#128518;&#128518;&#128518;,offensive
The bird is the word. #EsuranceSave30,neutral
The birds and the bees &#128038;&#128029;,neutral
The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds,neutral
The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,offensive
The bitch coach said she didn't like my attitude.,offensive
The bitch got some nerve,offensive
The bitch is freeee!!!! ;D,offensive
"The bitch official though, dick harder than a missile yo",offensive
The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,offensive
The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ,offensive
The bitches act like they don't be in the club with they ass all out in too little ass skirts &amp; shorts giving em yeast infections n shit.,offensive
The bitches are back http://t.co/3fpjQJvjUh,offensive
The bitches behind me are so annoying,offensive
The blacks in #California are typical niggers.,hateful
The boy who shot albino deer http://t.co/D4XajBEIb1,neutral
The brownies I just made are a sin,neutral
The browns schedule for the first half of the year is literally retarded easy.,offensive
The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,hateful
The city used to have HOES.Now them bitches look sick.,offensive
"The clips hang down to the dick.. That's a automatic shotty from a drum they call tommy, guarantee to get you bitches from by me",offensive
The club don't never get old to some of y'all hoes though.,offensive
The corny facade is all apart Nick Cannon's plan. Nigga is actually a genius on levels of business and bitches.,offensive
The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe,offensive
The dean a hoe how she fucked home and his bro,offensive
The early bird gets the worm But the second mouse gets the cheese,neutral
The early bird takes a nap before noon.,neutral
"The easiest way to have sex with a chick is to smell good, make her laugh, take her to get food and then fuck her right in the pussy",offensive
The emoji I use when I'm flirting wit bitches ---&gt; &#128520;,offensive
The ending to that Yankee game was so planned I can't even take it,neutral
The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,neutral
The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,neutral
"The fourth hokage was a little bitch!! Like, nigga can't even take down a bitch ass fox!",offensive
The fuck does a yellow cloud do?,offensive
The fuck mickey d's gave me... some cookies in a big mac box!! http://t.co/5NWXPQXHnF,offensive
The fuckin hoes,offensive
The fucking Royals bitch! Work!,hateful
"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe",offensive
The ghetto hoes love feeling a nigga abs ya heard me,offensive
The ghetto thuged out version of tree of life coming soon...,offensive
"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself",offensive
The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.,offensive
The guinea fowls are not what they seem.,neutral
The guys at LA fitness are such fags &#128514;&#128557;,offensive
The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;,offensive
The hoes aint classy no more more like trashyyy!,offensive
The hoes are for EVERYBODY my nigga!,offensive
The hoes be rated E !,offensive
The homie reallly LOVE fat bitches &#128514;&#128557;&#128514; like in LOVE,offensive
The homiez bitches like my homiez,offensive
"The intensity of my Bankhead bounce as I said ""we know these bitches cuz we be traveling""...",offensive
The jig,neutral
The jigg is up,neutral
"The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh ! I already tried twice, I can't fucking pee bitch!",offensive
"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU",neutral
The last time your pussy was salmon pink was. ....,offensive
The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr,offensive
The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,hateful
The lies on this here Twitter &#8220;@Libra_DTF: You niggas wouldn't know grade a pussy even if it slapped you cross the face !&#8221;,offensive
The lit bitch that's was talkin shit ain't in math class today &#128529; I really wanted to press my issue,offensive
The little bitch nervous because he not tweeting anymore,offensive
The little bitch told me sloppy top was a hoppy that's when she gave me sloppy toppy like the sloppy toppy goddess,offensive
The majority of you hoes think your shit don't stink.,offensive
The moment when you truly believe ur a fucking pice of trash it's a lovely felling ...,offensive
The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,offensive
The most broke people have the most to say bitch nigga how can you afford to speak,offensive
The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,offensive
The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;,offensive
"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",hateful
"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes.",offensive
The nerve of this nicca .. Step on my crispy ass shoes wit them dusty ass timbs!,offensive
The nice side of Long Beach really got hoes lol,offensive
The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual,offensive
The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.,offensive
The only reason I cheat is to show these bitches what kind of dick my girl be getting.,offensive
The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!,offensive
The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,offensive
"The only time of year I'll bitch about not having cable: when ""Hocus Pocus"" comes on. #fml",offensive
The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,hateful
"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things",offensive
The pilot seen my eyes and said they awfully red I told him I get high as you bitch I'm the man http://t.co/uloUE2qx3p,offensive
The power of Christ compels you to pop that pussy.,offensive
"The price is wrong, bitch",offensive
The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,neutral
"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred.",neutral
The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?,offensive
The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,hateful
The redskins just begging to lose this game smh,neutral
The redskins should change their name to the injuns,neutral
The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm,neutral
The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,hateful
The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,neutral
The same bitches telling you to let it go are the same ones that would go in and grab it right after you.&#128175;&#128079;,offensive
The same bitches that failed geometry know exactly what angle to use to take that perfect selfie,offensive
The same bitches you chicks posing wit in pics for Instagram likes be the same bitches texting your boyfriends when he ain't textin you back,offensive
The shit that you bitches brag about is hilarious,offensive
The solution is simple : buy a bitch,offensive
The spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it!,offensive
"The streets a dirty hoe, niggad try to wife it though.",offensive
The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,hateful
"The thinner the eyebrow, the crazier the bitch",offensive
The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.,offensive
The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game,neutral
The type of bitches that I like think broke is disgusting,offensive
The ugliest bitches swear they bad.. But &#128564;,offensive
The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh,offensive
The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.,neutral
The way Hawk Girl did Green Lantern is why I do not trust these hoes nope,offensive
"The way I fuck her, you would think I love this bitch",offensive
The way I see it.... you bitches are fake by affiliation ..!,offensive
"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.",offensive
The weeknd is why bitches love dark skin fellas now.,offensive
"The whole afternoon has been about the ""deep voiced bitch""",offensive
The wife's new bitch... Her name is Ursula.. http://t.co/h07MrMAwXP,offensive
The willow tree in Pocohontas was my bitch at 7 years old,offensive
The word bitch don't apply to all women but all women got a little bitch in em,offensive
The world is yours n every bitch in it,offensive
The world will be a better place when bitches like her dies lonely http://t.co/vj45zL1zKF,offensive
Thee Bears are trash tho...,neutral
"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".",offensive
Their gotta be a loaded lux vs Murda mook 3,neutral
Their salsa negro is awesome... @StacyMungo @Loriisright,neutral
Them Bad bitches blow kisses by my earlobe,offensive
Them brownies tho &#128524;&#128076;,neutral
Them chicks tried.to put me under the fire lol! I'm not a dirt bag courting with a dumb hoe though.,offensive
Them gay dudes stay with the baddest bitches.....no punch line,offensive
Them hoes don't like me &#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039;,offensive
Them hoes gone be called strvp,offensive
Them hoes look so clean on foot.,offensive
Them old bytches sorry as phuck in the sack... &#171;@Mr_JSmart24 The pussy get ripe in her 30's&#187;,offensive
Them pretty bitches love me them bitches love me #GUCCCCCI,offensive
"Them pretty nail bitches, them bail you outta jail bitches.",offensive
Them queer ass shorts Rabchenko got on,hateful
"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;",offensive
Them quiet girls be hoes to watch out,offensive
Them shits ugly hoe. RT @SirRocObama: ......... RT @BurgerKing: All these nuggets &amp; u still actin chicken. http://t.co/tRy8Lvyo9O,offensive
Them shootas is out at ma grandmama house I ain't been around this bitch ina minute .,offensive
"Them shootas is out by my grandmoma house, I ain't been round this bitch in a MINUTE",offensive
Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2,offensive
Them taz angel hoes need some furniture,offensive
