text,label
मई तुम्हे तुच्छ समझता हूँ.,nonhateful
पांच बांग्लादेशियोंको आज संसद के लिए चुना गया.,nonhateful
मैं आपको और आप जैसे सभी हिजड़ों को अपना दोस्त बनाना चाहूंगा.,nonhateful
हमारे कभी भी कोई पाकिस्तानी राष्ट्रपति नहीं रहें.,nonhateful
पाकिस्तानियों को कुतिया कहना वास्तव में ठीक नहीं है।,nonhateful
मुझे खुशी है की लोग समझ रहे हैं की बांग्लादेशी बिलकुल भी अनजान नहीं हैं.,nonhateful
हमें अपने समाज में अंग्रेज़ों के लिए खुली नफरत को दूर करना होगा।,nonhateful
हमें महिलाओं पर और कोइ हमला नहीं करने देना चाहिए.,nonhateful
मुझे रोलर कोस्टर बिलकुल व् पसंद नहीं.,nonhateful
तुम जैसे आर्टिस्ट के पास बिलकुल व् दिमाग नहीं है.,nonhateful
मुझे आम तौर पर लोग नहीं पसंद पर दलितों के लिए मुझे कोई अलग से अवमानना नहीं है.,nonhateful
हमें दलितों का प्रोत्साहन करना चाहिए.,nonhateful
मैं कल एक दलित को गले लगाने जा रहा हूँ.,nonhateful
"मेरे मन में उन लोगों के लिए कोई सम्मान नहीं है जो ""हिन्दू सबसे बकवास होते हैं"" जैसी बातें लिखते हैं।.",nonhateful
आप वास्तव में विश्वास नहीं कर सकते कि सभी निचली जात के लोग बेवकूफ हैं।,nonhateful
हिजड़े शानदार हैं.,nonhateful
यह स्पष्ट है कि अंग्रेज़ मूरखता के बिलकुल विपरीत हैं.,nonhateful
हमें इन महिलाओं से सीखना चाहिए.,nonhateful
मैं कल एक बांग्लादेशी की मदद करूंगा.,nonhateful
मैं उन अंग्रेज़ों को हसाने जा रहा हूँ.,nonhateful
वे बहुत से दलितों के साथ काम करते हैं.,nonhateful
एक समलैंगिक को प्रभारी रखना सबसे बढ़िया चीज़ है जो कोइ भी कर सकता है.,nonhateful
मुझे मुसलमान बेहद पसंद हैं.,nonhateful
मेरे दिल मई पुलिस मन के लिए बिलकुल व् जगह नहीं है.,nonhateful
यह पहली बार है जब किसी अँगरेज़ को नामांकित किया गया है.,nonhateful
इन दिनों मई जॉगिंग करना सुरु किया. लेकिन मैं कुछ दिनों मैं परिसान हो गया.,nonhateful
पुलिस मन बहोत बदमाश है सबको परिसान करता है.,nonhateful
पॉलिटिकन जैसे बकचोद कभी नहीं देखा.,nonhateful
मैं कल एक निचली जात के व्यक्ति की मदद करूंगा.,nonhateful
समलैंगिक शानदार हैं.,nonhateful
मैं कल एक हिन्दू को गले लगाने जा रहा हूँ.,nonhateful
मई तुम जैसे आर्टिस्ट को बेहत नफरत करता हु.,nonhateful
If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,offensive
"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype",offensive
"&#8220;@mcdonavins: A nigga who gets alot of bitches is not gonna value you like someone else would, youre just ""another one"" lol.&#8221; Cut that out",offensive
RT @Brickannn: These bitches are slutty enough without the costumes lol damn,offensive
Protect your bitch at all costs,offensive
*karate RT @SirAsshole: Karrenchi still a bird ass bitch,offensive
Dj Khaled is retarded,offensive
Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.,offensive
"RT @JudgmentalGay: Best friend being a hoe: yaaas hunty hoe it up slaaaayy

Stranger being a hoe: you're so trashy. You're what's wrong wit&#8230;",offensive
Where are all those whiny bitches when Kris left? How come Lulu ain't gettin shit?,offensive
"Of all the lazy bitches, I was the laziest today #noregrets",offensive
@brendacoyt_3 : ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;,offensive
Ya bitch pussy good I ain't heard it .... I been in there! &#128540;&#128541;&#128541;&#128540;,offensive
Laughin at all y'all bitches #SullyStyle http://t.co/C3n6vkD0,offensive
I only wanna see bad bitches on snap chat,offensive
RT @RmpHarris: Told my home girl bitch you bet not change on mee,offensive
"Jammin these sad songs, smoking squares thinking bout bitches...",offensive
@riseofthefags69 stfu prude ass basic ass bitch,offensive
"RT @CauseWereGuys: Sex on 1st date dont mean you a hoe, waiting 120 days wont make you a wife, cute pics dont mean you happy &amp; having a tit&#8230;",offensive
RT @JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/nVlZkShGaa,offensive
goodnight you stuck up twats for not laughing at my tweets,offensive
@KeiveeB shut up bitch it ainn complete witout Money Melle n it,offensive
See you on the #tron side bitches.........,offensive
@BigD757 too bad hes a faggot,offensive
"I'll be a bitch if I have to. I don't like to be, but f*ck with me and it'll happen.",offensive
@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.,offensive
"first thing to do when i wake up:

sell my hoe",offensive
RT @_KINGCAILLOU: Shit like this why hoes head be fuck up the want social media ass relationships http://t.co/F7pTmbSSLU,offensive
"look at that bitch right there, right there #hannnnnn",offensive
"@AceHudsonJr bitches tryna take all my money, g.",offensive
RT @VibeLord: your opinion of me is highly irrelevant bitch,offensive
RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,offensive
@Pohlman2 do I look like mike Vick bitch,offensive
cant hate onna bitch getting paid for what she got,offensive
@JaredReve use monkey maker you prick!,offensive
School ghetto as fuck http://t.co/QrhwQTUEU1,offensive
"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded",offensive
"@jemelehill @8ironz85 she said, it's ok if u let ur man punch u in ur pussy as long as he makes u cum?",offensive
RT @redemptionzayn: I inhale white exhale nigger,offensive
I don't have no type .. Bad bitches is the only thing I like !!,offensive
#honestyhour we don't love these hoes,offensive
RT @iOnlyGoRaw: Took this bitch 3 months to put a scarf on smfh http://t.co/wsOzqw8yNT,offensive
I love German. I wish Nansemonds bitch ass had it,offensive
RT @AngelLongoria1: Neymar fell like a bitch,offensive
Fenkell in this bitch,offensive
Yes yes yes that's all you gone hear never met a hoe yet that a tell me no,offensive
@felicity182 i think u need a massage or a pussy in your mouth to make u feel less stressed out don't u think?,offensive
RT @O3_Millz: I wonder if mfers gon be mad I took they bitch &#128064;&#128514;&#128514;,offensive
"first thing to do when you meet a famous star:

sell my hoe",offensive
@slings_x_arrows Equality niggah,offensive
Who watches wrestling besides little kids and white trash?,offensive
Your new bitch my old hoe,offensive
Warriors ain't winning shit if Curry keep playin like a bitch,offensive
@DanLukas12 gotta keep your bitch in check,offensive
RT @ClutchLikeMJ: You officially brought flopping to football @TheAdams_era congrats on being a pussy... https://t.co/O7bUPLYG3L &#128564;,offensive
Me and my big ol titty bitch @saverearose http://t.co/hGmdurJFYT,offensive
@ICBC_World214 @FreeBlizz_ICBC bitch bought her son some talking bout I had to get em before they sold out,offensive
1 good girl is worth 1000 hoes,offensive
That dude RENT ain't no punk-bitch either.,offensive
RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,offensive
So I keep cool but in the back of my mind I'm like did des hoes just come on my mf porch like ik dem,offensive
"RT @Unnforgivable: Listen, cunt: Today ain&#8217;t yo day",offensive
RT @Moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564;,offensive
"if you're only way of trying to make me feel bad is by calling me a fat bitch, whore, etc. then you should rethink your life.",offensive
For all you psychology bitches on your periods.. Do this to chill tf out http://t.co/W2n19vgBv3,offensive
@Luis3Baez belle bitch?,offensive
RT @KxngFrxsh: If ya friends always trynna get you to break-up wit ya nigga or do THOT shit wit them...Them bitches really ain't ya friends!,offensive
"RT @TODDIE_soPLAYER: Ctfu &#128514;&#128514;&#8220;@1017_Sqquad: &#8220;@TODDIE_soPLAYER: @_Raygine bitch get out dem feelings and get some new dick&#128514;&#128514;&#128514; ""&#128064;&#128550;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#8221;",offensive
RT @Chill__Nigga: I can't be in my twenties stressing over a bitch who playin games. I'm straight lol,offensive
he was actually crying bitch &#128514;,offensive
"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",offensive
@kieffer_jason restricton g means your license been revoked stop making excuses you a straight up bitch,offensive
"dont trust a hoe
never trust a hoe",offensive
Won't step dad me hoe. Lol,offensive
Gucci cut throat use to stay next door his kenfolk limousine bitch pouring up ya rent money,offensive
RT @littlechelleeee: hos will literally do ANYTHING to say they got a nigga dawg &#128514;&#128514;,offensive
"done with all the riff raff, bitchin with your bitch assss",offensive
@HoskinsTy96 dammit now I'm the only one with a fucked up tranny....,offensive
I bet u John Elway gets way more pussy than John Dorsey.,offensive
RT @L1LDebbie: Amber rose is everything at the vmas. Killen every bitch.,offensive
@joshkline1992 that's my nig nog,offensive
@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,offensive
RT @IAm_Beautyfull: my chink ass eyes &#128557;&#128584;,offensive
"@piersmorgan shut up with your arsenal already, you bitch!",offensive
@es_jump i know imma broke ass bitch,offensive
It's too early to talk about eating pussy. Who ate ass this week?,offensive
Buddy drug the whole train lmao good ... extra ass hoes,offensive
RT @shanequabullock: Meet me and my bitches @ #MansionElan,offensive
RT @_PlayboyG: Another movie that's gonna make you question your bitch &#128530;&#128514; https://t.co/V9EbkQytsu,offensive
Receipts? RT @LoyalLamb85: I still remember that time Lawrence left me a vile voice mail. He was angry. Called me a ho and everything. Lol,offensive
@THEalexflores10 bitch answer my calls,offensive
"RT @StephyRae7: pussies wanna use ""royal icing"" for their gingerbread houses...fuck that...ima use my homemade cream cheese frosting.",offensive
These lil hoes sitting across da way too fuckin loud. Like damn hoe your sittin less than 2 feet from each other shut the hell up,offensive
Is there a vending machine around this bitch im starvin,offensive
"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",offensive
"If you really know me, you know all the problem i go through with all these hating ass bitches.",offensive
RT @IamMrEchols: 9 times outta 10 a bitch gonna know if she a hoe or not,offensive
Broke pussy boy Deion's record.,offensive
Lol shawty at sheets gave me her number haha I throw tht shit in trash outside,offensive
"&#8220;@codizzlleee: @Satisfied_x @Stfu_NobodyCare well we all know Victoria's Secret now.&#8221;
Yea and we all the Cocoa Puff bird fucking",offensive
@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...,offensive
@_TriggaPlease_ nigger hello?,offensive
Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.,offensive
I see a real nicca when I look in the mirror,offensive
RT @PlMPCESS: im so fucking done with @sprint i fucking hate you guys and your insurance policy is trash and omg square the fuck up,offensive
"RT @LariDodi: Seven grams in the blunt, almost drowned in her pussy so I swam to her butt RT @TryHardSilva: Quote this with a weezy verse",offensive
RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,offensive
"That bitch crazzzy &#128514;&#128514;&#128514;&#128514; #1976 pussy, #fixit !!! #Scandal",offensive
"RT @JustOneAsian: To every bug i have ever killed: i am sorry :/ 

&#8230;..sorry that ur bitch asses came into my house uninvited",offensive
RT @1stBlock_Rody: This bitch always in my pocket &#128073;&#128530;,offensive
"&#8220;@kaitlinfryer: Big oleeeee middle finger, bitch.&#8221;",offensive
@FvckMike_ bro this bitch really stood there and was like you gonna give me my penny?,offensive
Gotta smile dat drive bad bitches crazy,offensive
@tsallabT it was the address to her Job... So the jokes on you bitch! Ha!,offensive
RT @_____AL: Woww. Now niggas can't hit u bitches line and ask what u doin nomo.,offensive
RT @DignifiedPurity: I've been at work chuckling at that time @DerekIsNormal said not revealing your age keeps the pussy fresh. &#128514;&#128557;&#128557;&#128557;&#128514;,offensive
@TheoMaxximus @ZoeBarton3 fuck up pussy,offensive
RT @CharlesBWaffle: These bitches lonely RT @1stName_Bravo Females in Michigan are like those seagulls from Finding Nemo when it comes to d&#8230;,offensive
@espinosa_32 pussy pussy pussy,offensive
U still fuck with your old bitch? &#8212; Disrespectful like shit http://t.co/CEYCDVZ4w5,offensive
Me and my bitch song #IfIHadMe1 http://t.co/Qlt02eLfAf,offensive
Every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch,offensive
Ay cuh its HOT AF . Im finna go buy yo bitch some ice cream . Lol,offensive
&#8220;@beautiful_bleus: 7. You still fucn ya ex?&#8221;na that bitch corny,offensive
Fuck I'm such a bitch.,offensive
"RT @MensHumor: Monday, what's up you ugly bitch?",offensive
@tess_stepakoff @jetsnation6297 bitch please I'm a stud,offensive
That's why I tucked yo bitch u ignorant ass mother fucker,offensive
@_Saltlife13 Long story lol but I've missed you faggot,offensive
Idgaf about you regardless bitch you got me all day.,offensive
@savannacurry_ just be like me make bitches move,offensive
That bitch got 631K followers but drive a honda &#128563;,offensive
@ravingrave @TheKevShow504 @eeegggiiiaaaP that's Kevin with the hoes &#128514;&#128514;,offensive
Really bitch?,offensive
@ILIKECATS74 @yoPapi_chulo @sizzurp__ @brandonernandez @bootyacid you do realize ya pussy stank right?,offensive
@1Josh_Warwick3 @ashleyypat17 fag,offensive
@a_murda_ happy birthday bad bitch,offensive
RT @cIavdia: wow well aren't you just a fucking cunt :),offensive
RT @XIIXX_: Only soo much a bitch can take...,offensive
When that dyke almost came for me when i didn't send for her &lt;&lt;&lt;&lt;,offensive
"@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly",offensive
@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere,offensive
@Dre_Day200 nig nog,offensive
Tell that hating ass niggah to shut the fuck up,offensive
RT @BootyGangCult: Some of you bitches aren&#8217;t built to wear certain shit. http://t.co/IjTJvYY2VY,offensive
What's retarded is that I actually love my job and have a really weird passion for it.,offensive
Mann that pussy #ThrowBack,offensive
You better work bitch,offensive
Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa,offensive
&#8220;@Kash_Stackz: Yall are so confused these days. http://t.co/l2ipE6UvQh&#8221; somebody put that hoe in a dress,offensive
RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;,offensive
RT @NoBeeetch: @Ugh_Sickoe @thuggchelseaa aye bitch http://t.co/7NIebl9xQr,offensive
RT @PornPunter: I love how sweet girls have sweet pussies http://t.co/JprbhUXfdP,offensive
"RT @DejaHiott: Fuckin ignorant ass niggas. Don't dm me a video of you counting money n say ""why u so stuck up"" bitch...&#128528;",offensive
@TrueNovacane they not gonn comment cause they in the closet hoes lol! #Team #Getchoassoutdatcloset lol,offensive
All it take is for one bitch to open her mouth and niggas start fuckin up.,offensive
Never trust a bitch you took from a nigga &#128175;,offensive
RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.,offensive
"RT @chaserojo: ""boys are dumb! no faith in boys!!"" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;",offensive
@KodyMark1 hahahh thank you fag boy! #represent,offensive
"RT @ImLeslieChow: My entire school: ""You don't talk much."" Me: ""Beause you're all cunts.""",offensive
RT @khulekile_32220: The karma of fucking over a good girl is the bitch you end up with,offensive
I thincc I'm a pretty average bitch ya know &#128527;,offensive
"""@BRO_HEN314: #Eaglesnation and every #Eagles need to see that pic I just posted because that bitch just said the most racist shit""",offensive
@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao,offensive
RT @_ayejayydoe: This hoe never called me like she said @UglyAssAyeKay,offensive
&#8220;@50TysonRap: Saw a homeless man sleeping in a box surrounded by bubble wrap. Must be his new alarm system.&#8221; You aren't even FUNNY bitch,offensive
RT @Gmel_Genuine: When ya broke ONLY real bitches stick around,offensive
I just seen your main bitch I might fuck with her,offensive
"I got something for your ass, keep thinking I'm pussy",offensive
@NoBeeetch faggot ass fucking snitch,offensive
RT @Marlin_FishyAss: If yo hoe choose.. Let her choose fuck her friend or her momma,offensive
"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",offensive
@253hippy Bc she's a cunt hoe bag,offensive
Next Sunday faggot @leiacatherinexx,offensive
Say you love that bitch so much I'll kill yo ass in front of her,offensive
@_LrAnderson that hoe over that,offensive
"My house is so piece full, thank god these little jungle bunnies are outta my face",offensive
@_PRAWDA_ dying? oh bitch. exit my mentions. her last era was huge. #1 album. #1 tour. golden globe (cont) http://t.co/gkuJXIaDep,offensive
I hate that hoe ... She ain't bout shit,offensive
RT @alexiss_11: Diii bitches &#128527;&#128158; @violetannt @tashh_x0 http://t.co/GWKbq3l0S4,offensive
People who play #fantasygames are white trash,offensive
"&#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/PSBglHnq8Q"" funniest thing I've ever seen on my tl &#128557;&#128557;&#128557;&#8221;",offensive
@radar_online to HELL with the plasticassed bitch!!,offensive
"Oh, no. Not Whitney! It can't b true! &gt;sob, sob, weep, sob&lt; Oh, the crack industry has lost their champion! #RIPWhitney, ya dumb bitch.",offensive
RT @Bucky_Montana: If this was high school ER body catch A's hoe lmao &#128557;&#128514;&#128514;&#128514; http://t.co/bPfz7sl2mp,offensive
Oklahoma has 250 more yards than TU and is only up 4 points? trashhhhhhhh ass teams big xii trash,offensive
RT @Fvnxy: When bae turns out to be a hoe http://t.co/h37nSQCmaR,offensive
RT @Tr1zz: bitches get away with too much behind their social media accounts. Popular on twitter and instagram but lame and broke as fuck i&#8230;,offensive
RT @DEON1093: AHAAAA DUHHRT @PAPER_CHAYSIN: These hoes are for everyone !,offensive
RT @glowstruck: I think pats trying to say his pussy is too bombed....idk,offensive
RT @Skraw_Berry: Oh I would've stood up!!! Fall back hoe,offensive
@lajazz7 bitch&#128545;,offensive
RT @Oluwakaponeski: No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe,offensive
RT @theROYALlife: Ha ha real name is Ha'Sean &#128530;&#128530; where y'all get these ghetto ass names from?,offensive
"My niccas on sum spooky shit, hide n a cut pop out n drop a bitch",offensive
RT @_indylovee: these bitch niggas couldn't live my cold life$tyle&#128184;&#128080;&#128523;,offensive
"If Drew Stubbs were a pimp, he couldn't even hit a hoe.",offensive
"the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week",offensive
"RT @_TraeMartinez: @ATRLfan @ChocolVte_ @baesuschrist @VikkiNoSecrets bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as&#8230;",offensive
These hoes ain't loyal &#128075;,offensive
"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)",offensive
@saucygyro niggers fell off,offensive
I was a made nicca when I was a young nicca,offensive
"""Slow the fuck down, bitch, I know where you live!""

Classy young lady.",offensive
"""I'm a funky ass honkey."" - @jtimberlake 's shout out to @macklemore tonight before ""Cabaret"" &#128514; #JT2020Tour",offensive
My bad. That was about @LIPSDRIPRUBIES RT @VofD: Why bitches act like I CAN'T READ or like words don't have a meaning.,offensive
Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper,offensive
"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer",offensive
Look at that THOT... pussy popping for usher.,offensive
Long neck ass bitch lmbo,offensive
RT @JayUcci_: &#128514; mfz in this bitch sellin chicken wings &amp; fries,offensive
RT @ortizjunior_: First I need some pussy tonight &#128525;&#128166;,offensive
It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs,offensive
"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",offensive
This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.,offensive
add me on snapchat bitches @ erinblair,offensive
"@SuperheroReport ""I'm going to show these bitches how it's done."" http://t.co/RF5dTVQWI6",offensive
Don't play with my emotions. RT @BJayBlast: I gotta make some Bla$t $plash when I get back.. That hoe will have you gone.,offensive
"She suckin on my dick, cuz I'm a pretty bitch",offensive
@fabbymichelle cause I didn't wanna see your bitch ass,offensive
Do y'all remember when Twitter took away @karrueches verified check after Chris Brown broke up with her lmao stupid bitch,offensive
ion care if I'm in the wrong bitch don't blow ur horn&#128226; at me,offensive
"I got a gang of old ass drafts, all trash",offensive
http://t.co/bPU86qzYFt Arial Rose &#8211; Athletic Asian babe plays with her pussy after&#160;exercising http://t.co/n3DnrsI352,offensive
Phone drier than yo bitch scalp &#127797;,offensive
"He be like ""bitch dontouch my braids""",offensive
RT @GOLDBONEQUEEN: Stevie J turned a hoe &#128111;into a Housewife&#128129;&#128141;&#128142; and Nikko turned a Housewife&#128582; into a hoe&#128111;&#128111;&#128131;&#9757; !!I swear this shit can happen,offensive
RT @BudapecanShellz: This bitch needs to be ray rice'd http://t.co/tX51aFhDDF,offensive
"Superman your ho, eyyyy",offensive
Aint no pussy better then perk pussy,offensive
"@iamkrause 
I see da dayd presidents coz my bitches and hoes be makin money day way",offensive
Litterally can't wait for this weekend with my bad bitches &#128527;,offensive
"@xcorey21 is that I'm ""a twat"" or ""I'm Twat"", like formally?",offensive
"RT @KingHorseDick: Lol RT @youngtravo Nigga like ""damn why would this bitch do this ? "" I helped your family move and the dryer almost fell&#8230;",offensive
"Fucking lying cunts man, gotta love them",offensive
"Lol #Facts ""@MikeDiggEm: The baddest bitches be porn stars n strippers""",offensive
I literally just looked bc this kids a pussy..,offensive
Lil bitch,offensive
RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV,offensive
And da hoes!! RT @Pr3ttyN33: I kno u hear vodka n the background &#127908;,offensive
@Pribski86 idgaf hoe,offensive
&#8220;@BetterAreTulips: girls are fucking retarded my back started cramping up man&#8221; it's the double d's,offensive
Only fat bitches and flat booty hoes today wackkkkk,offensive
Loyal pussy forever bein better than the bitch thats been passed around.,offensive
&#128514;&#128514;&#128514;&#128514; @shoota1017 bitch was mad af https://t.co/9C4i4W7Q7D,offensive
First game first play. DAT can fuck my bitch,offensive
I got a cousin thats rollin ... Got a bitch in tha hoovers,offensive
@thisisricklol sexy bitch,offensive
When you catch yo bitch sending nudes to another nigga...,offensive
"&#8220;@Whale__Tail: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.",offensive
' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz,offensive
"@gCan28 @JeremyWGR 

And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime",offensive
"RT @CHlLDHOODRUINER: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/GfOHPUTVhP",offensive
&#8220;@__IamAnnaY: bitch gotta work all hard to clean that shit without ripping her skin&#8221; LMAOSJDUSUBEJS,offensive
Webbie to retarded,offensive
"RT @kaitlyn_lardi: ""@17Seniors: so i basically become a fearless bitch when i'm mad""",offensive
@Scottt3130 @Brantality @hunterxsfob I think he's retarded or somethin http://t.co/E4P56JkqcX,offensive
"@KenSuttling Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e",offensive
"money, weed n bitches... hanging wit snitches shit it wasn't my intention",offensive
Ain't nobody up .. TL slick dead .. Other than the females bashing niccas early dis morning lol,offensive
RT @Oz_lito: @1stBlocJeremiah Ctfu hell yea yo bitch ever got out?,offensive
"RT @Ayyee_Vonte: Why do people have A Problem with Gay People? Know what, fuck it... I Got A Problem with you Straight hoes! Now what?",offensive
Me calling bout a nigga &#128564; shit for the birds. &amp; then a nigga that ain't fucking me &#128514; I do not fucking care,offensive
"RT @thecrewfinest: ""@187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp &#128514;""I'm Here On!!!",offensive
RT @UnCharted_: Don't get your panties in a twist. Just take 'them off and let my tongue twist around in your pussy instead.,offensive
Fuck around and get your honeybun took in that bitch with all that crying nigga!!,offensive
"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD",offensive
This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh,offensive
You like where the hell is yo bitch meanwhile yo bitch like where the hell is yo clique #ayeeeee,offensive
Get this bitch off my TV bruh,offensive
Open up her legs and filet mignon that pussy,offensive
Its the NATURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,offensive
This bitch crazy,offensive
""" running round here like some brand new pussy thats bout to get fucked """,offensive
I got a missed call from your bitch &#128514;,offensive
Haha macklemoore was just on my ferry boat bitches. That black caddy !,offensive
RT @AnAbsurdBird: I just realised my library books are overdue if anyone's looking for a bad bitch,offensive
Boy a bitch STILL ain't got the proper amount of sleep &#128514;&#128557;&#9995;&#128553;,offensive
RT @Elisha40hands: bitch you got too many teeth in your mouth,offensive
"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;",offensive
"every time i say i don't like someone, boxer, rapper, etc., everyone bitches their fucking heads off as if it changes my opinion. relax. no.",offensive
I be damn if i go ova dea n get my ass blown&#128163; up i kno wat it look like bitch i play &#128299;Call Of Duty frequently,offensive
@_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &#128527;,offensive
@BRIdifferent bishhhhhh waasup where this bitch up,offensive
"U can't stay the same &amp; expect change. U can't truly expect a good man if he call himself nigga, nigger.It means the same; A No Good Person!",offensive
"Kayci and I greet each other by saying ""hey cunt"" like it makes me lol",offensive
How you look like big bad mama but make fun of a pretty bitch wow where they do that at ? http://t.co/l7LhRuSG3n,offensive
"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",offensive
Fuccn yo bitch and its wet like a pool&#128166;,offensive
"RT @MillerThaGod: When Kendrick Lamar said ""I call a bitch a bitch, a hoe a hoe, a woman a woman."" I knew he was onto something. He was pre&#8230;",offensive
"No. She's gonna sit tf down &amp; text her ""hoes."" She's not gonna care about what you're doing.",offensive
RT @LeBronVuitton: Kill'lees hoes when I feel like it,offensive
Got your bitch with me right now.,offensive
Soft niggas usually send the hate threw the bitches,offensive
"RT @WBeezy_: ""@I_DontKIAra: my pussy dry 24/7 &#128530;"" http://t.co/yPvNTYdU28",offensive
RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT,offensive
"Teacher: ""WHY AM I HEARING TALKING!?"" ... Because you have ears bitch.",offensive
As of today im cutting muthafuckas off bitches/niggas that never show love or just temporary people iont need um,offensive
"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",offensive
@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.,offensive
Lol that's some hoe shit,offensive
@_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major,offensive
@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;,offensive
last words to a bitch nigga 'why you lie',offensive
This niggah @wherzdaBUDD is a fool,offensive
@Rock76_ like who let em bring Da heat in dis bitch &#128563;&#128552; .. #linkup bro,offensive
@protegykid I would reply with the red emoji but I'm not a nigger,offensive
&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE,offensive
"He's bitch keep looking at me

She choosing or nah?",offensive
"""@whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",offensive
RT @IJustBeChillinn: dont bitch then get mad when i stop trying lol,offensive
